"","id","status","p_value","morans_test_statistic","morans_I","gene_ids","feature_types","n_cells","mt","ribo","hb","n_cells_by_counts","mean_counts","pct_dropout_by_counts","total_counts","highly_variable","means","dispersions","dispersions_norm","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"86","ARHGEF12","OK",1.07236850440316e-45,14.140265498038,0.0298066348588344,"ARHGEF12","Gene Expression",71433,FALSE,FALSE,FALSE,71433,0.416771352291107,73.6847534177439,113133,TRUE,0.198370959818306,0.930168239666655,0.647252321243286,"ARHGEF12",2.07497325851987e-45,"3","1",0.896260273059169,-1.35899036104356
"87","ARHGEF18","OK",9.61809330759259e-05,3.72884179586477,0.00781863446372586,"ARHGEF18","Gene Expression",144281,FALSE,FALSE,FALSE,144281,1.16807448863983,46.8482341196017,317075,TRUE,0.666733527316831,1.27650474182365,1.30574834346771,"ARHGEF18",0.000121436447946682,"2","1",0.242253076632777,-0.755781819173439
"88","ARHGEF3","OK",0,72.591559092929,0.153251121326894,"ARHGEF3","Gene Expression",106363,FALSE,FALSE,FALSE,106363,0.803316235542297,60.8168693429017,218061,TRUE,0.32837220751395,0.949329197368783,0.959323942661285,"ARHGEF3",0,"5","1",4.90611661632852,-0.178485085317238
"89","ARHGEF7","OK",1.11994213549926e-11,6.6894646857789,0.014071404840461,"ARHGEF7","Gene Expression",118624,FALSE,FALSE,FALSE,118624,0.729103982448578,56.3000320499832,197916,TRUE,0.360055936137841,0.795819596279973,0.544126868247986,"ARHGEF7",1.59270459433706e-11,"2","1",-0.122314680020055,-1.64289729768906
"90","ARID1B","OK",5.90207285966426e-54,15.4211188463697,0.0325106459997904,"ARID1B","Gene Expression",214930,FALSE,FALSE,FALSE,214930,3.52477240562439,20.8218057771016,956803,TRUE,1.21893789669488,1.86079876714437,1.19063234329224,"ARID1B",1.19767209491433e-53,"3","1",1.28789318760232,-1.08616655046616
"91","ARID2","OK",2.86486456485662e-195,29.7871593888317,0.062851059232186,"ARID2","Gene Expression",184888,FALSE,FALSE,FALSE,184888,2.01896095275879,31.8889965408122,548049,TRUE,0.806463826043978,1.09261381719281,0.893363416194916,"ARID2",8.7075153635496e-195,"7","1",2.68028999527291,-1.65978305513535
"92","ARID5B","OK",0,37.9589202631378,0.0801064071649927,"ARID5B","Gene Expression",69868,FALSE,FALSE,FALSE,69868,0.458605796098709,74.2612847254201,124489,TRUE,0.280998915536866,1.18755770623937,1.02856469154358,"ARID5B",0,"2","1",-0.0308482531706895,-0.422570874044045
"93","ARIH1","OK",5.35807466066834e-37,12.6533813337236,0.02666670844278,"ARIH1","Gene Expression",152519,FALSE,FALSE,FALSE,152519,1.16222083568573,43.8134322584923,315486,TRUE,0.558879498808507,0.930463965811125,0.908299207687378,"ARIH1",9.81999246787982e-37,"7","1",2.52389265259103,-1.89087741548692
"94","ARL15","OK",0,72.0652191328801,0.152138777125423,"ARL15","Gene Expression",120159,FALSE,FALSE,FALSE,120159,0.979377508163452,55.7345524606651,265853,TRUE,0.478453802402012,1.35979675224451,2.06951475143433,"ARL15",0,"5","1",3.93413914402322,-0.370074917623146
"95","ARL4A","OK",8.43841586702579e-22,9.52268067052891,0.0200525624874162,"ARL4A","Gene Expression",63159,FALSE,FALSE,FALSE,63159,0.35516169667244,76.7328173408829,96409,TRUE,0.183994656172394,1.97899887898188,2.20105361938477,"ARL4A",1.35040598271696e-21,"12","1",5.97586203773812,1.46603042905654
